time,open,high,low,close,Volume,Volume MA
1556285400,192.5,192.9,189.09,191.49,22075002,17625186.15
1556544600,190.95,195.41,190.65,194.78,19641310,17934478.95
1556631000,194.19,197.39,192.28,193.4,23494689,18590138.9
1556717400,194.78,196.1769,193.01,193.03,15996646,18192644.75
1556803800,193,194,189.75,192.53,13209452,17473614.45
1556890200,194.38,196.16,193.71,195.47,14575434,17309999.6
1557149400,191.24,194.28,190.55,193.88,13994932,17530039.55
1557235800,192.54,192.9,187.85,189.77,16253001,17977820.65
1557322200,189.39,190.72,188.55,189.54,12505737,17615555.95
1557408600,187.2,189.77,186.26,188.65,12967033,17678833.65
1557495000,188.25,190,184.59,188.34,12578508,17904210.7
1557754200,183.5,185.43,180.84,181.54,16833347,18129387.45
1557840600,182.52,183.49,178.1,180.73,17628142,18469056.45
1557927000,180.42,187.28,180.02,186.27,16746904,18745642
1558013400,185.05,188.575,185.05,186.99,12953111,18894610.95
1558099800,184.84,187.58,184.28,185.3,10485370,18836099.05
1558359000,181.88,184.23,181.37,182.72,10351981,18684203.65
1558445400,184.57,185.7,183.885,184.82,7502820,18061603.95
1558531800,184.73,186.74,183.61,185.32,9213801,16657800.45
1558618200,182.42,183.9,179.67,180.87,12768835,14588802.75
1558704600,182.33,183.63,180.83,181.06,8807701,13925437.7
1559050200,181.54,184.7119,181.4537,184.31,14843308,13685537.6
1559136600,183.5,184.56,181.35,182.19,12797685,13150687.4
1559223000,183.08,183.48,180.89,183.01,8581544,12779932.3
1559309400,180.28,180.54,177.16,177.47,15226536,12880786.5
1559568600,175,175.05,161.01,164.15,56059609,14954995.25
1559655000,163.71,168.28,160.84,167.5,46044256,16557461.45
1559741400,167.48,168.72,164.63,168.17,19758317,16732727.25
1559827800,168.3,169.7,167.23,168.33,12446354,16729758.1
1559914200,170.17,173.87,168.84,173.35,16917343,16927273.6
1560173400,174.75,177.86,173.8,174.82,14767918,17036744.1
1560259800,178.48,179.98,176.79,178.1,15266644,16958408.95
1560346200,178.38,179.27,172.88,175.04,17699806,16961992.15
1560432600,175.53,178.03,174.606,177.47,12253569,16737325.4
1560519000,180.51,181.8398,180,181.33,16773691,16928354.4
1560778200,185.01,189.5,184.4105,189.01,29459881,17877079.95
1560864600,194,194.53,187.28,188.47,37571352,19238048.5
1560951000,187,188.1,184.55,187.48,21417092,19933762.1
1561037400,190.95,191.16,187.64,189.53,14635740,20204859.05
1561123800,188.75,192,188.75,191.14,22751159,20703975.25
1561383000,192.42,193.98,191.57,192.6,15508955,21039037.95
1561469400,192.88,193.14,188.13,188.84,16750309,21134388
1561555800,189.54,190.76,187.31,187.66,12808604,21134933.95
1561642200,189.88,189.95,188.27,189.5,11158983,21263805.9
1561728600,190.55,193.2,189.94,193,16378878,21321423
1561987800,195.21,195.28,191.93,193,14204690,19228677.05
1562074200,193,195,192.71,195,9049979,17378963.2
1562160600,194.16,197.4,194.16,197.2,10246119,16903353.3
1562333400,196.18,197.07,194.17,196.4,11164107,16839240.95
1562592600,195.19,196.68,193.64,195.76,9723858,16479566.7
1562679000,194.97,199.46,194.89,199.21,14698611,16476101.35
1562765400,200,202.96,199.67,202.73,20571702,16741354.25
1562851800,203.26,203.8,200.21,201.23,13678457,16540286.8
1562938200,199.68,205.3,199.16,204.87,15366272,16695921.95
1563197400,204.25,205.33,201.82,203.91,16030335,16658754.15
1563283800,203.89,205.4707,203.1,203.84,12132720,15792396.1
1563370200,204.18,204.36,201.59,201.8,12083714,14518014.2
1563456600,200.15,202.47,199.38,200.78,11956554,14044987.3
1563543000,202.18,202.33,198.07,198.36,12098262,13918113.4
1563802200,199.91,202.57,198.81,202.32,13589024,13460006.65
1563888600,202.84,204.242,200.9625,202.36,14583680,13413742.9
1563975000,197.63,204.81,197.22,204.66,32532540,14202854.45
1564061400,206.7,208.66,198.26,200.71,39889869,15556917.7
1564147800,200.19,202.88,196.25,199.75,24433985,16220667.8
1564407000,199,199.63,195.3,195.94,16530801,16228263.95
1564493400,195.39,198.71,193.5,197.04,11903558,16113207.35
1564579800,196.95,198.76,192.68,194.23,14593544,16390385.6
1564666200,194.17,198.47,190.88,192.73,17777013,16766930.3
1564752600,191.1,192.62,188.07,189.02,15296975,16973573.7
1565011800,184.69,185.67,179.34,181.73,23086655,17641713.55
1565098200,183.69,185.789,183.09,184.51,18035686,17808567.3
1565184600,183.6,186.37,181.22,185.15,15833197,17571642.05
1565271000,186.62,190.34,184.05,190.16,14828916,17629165
1565357400,190,190.98,187.12,187.85,11058811,17413791.95
1565616600,186.85,187.59,184.46,185.37,10936283,17159089.35
1565703000,185.52,191.38,185.37,188.45,13653319,17235119.3
1565789400,185.8,185.99,179.31,179.71,18903716,17576119.4
1565875800,180.95,183.2,180.03,182.59,13059640,17631273.7
1565962200,183.75,185.1,182.36,183.7,12844832,17668602.2
1566221400,186.01,187.5,184.85,186.17,9699661,17474134.05
1566307800,185.45,186,182.39,183.81,10087592,17249329.65
1566394200,185,185.9,183.14,183.55,8409548,16043180.05
1566480600,183.43,184.11,179.91,182.04,10829509,14590162.05
1566567000,180.84,183.13,176.66,177.75,17331221,14235023.85
1566826200,179.4,180.5,178.24,180.36,8780477,13847507.65
1566912600,181.93,184.04,181.01,181.3,14408946,13972777.05
1566999000,180.53,181.95,178.92,181.76,9392060,13712702.85
1567085400,183.77,186.0752,183.47,185.57,10135033,13330603.85
1567171800,186.78,186.8017,183.4585,185.67,10785722,13105041.2
1567517400,184,185.67,182.11,182.39,9792187,12440317.8
1567603800,184.65,187.7494,183.89,187.14,11314571,12104262.05
1567690200,188.53,191.36,187.94,190.9,13896621,12007433.25
1567776600,190.21,190.21,186.35,187.49,15226820,12027328.45
1568035800,187.73,188.98,185.8466,188.76,14722402,12210508
1568122200,187.44,188.1,184.55,186.17,15455867,12436487.2
1568208600,186.46,189.44,186.08,188.49,11761660,12341904.25
1568295000,189.86,190.93,187.23,187.47,11419775,11967707.2
