time,open,high,low,close,Volume,Volume MA
1580308200,25.5,26.11,24.61,24.91,1197676,1036598.7
1580394600,24.3,24.76,23.77,24.55,1118735,1060798.65
1580481000,24.35,24.6899,23.8,24.16,995344,1080995.35
1580740200,23.96,24.65,23.51,23.96,1023434,1107946.7
1580826600,24,25.0999,24,24.57,1544223,1162533.65
1580913000,25,25.52,24.39,25.465,1462011,1198534.75
1580999400,26,26,25.12,25.56,691223,1195197.15
1581085800,25.58,25.79,25.19,25.4,525139,1193218.95
1581345000,25.43,25.508,24.52,24.72,555678,1156982.85
1581431400,24.75,26.36,24.75,26.24,1913112,1179634.5
1581517800,26.45,27.25,26.05,27.2,1365873,1162019.45
1581604200,27,27.6,26.79,27.09,1115104,1157239.95
1581690600,27.17,27.9,27.07,27.17,847303,1150919.95
1582036200,27.38,27.97,26.675,26.93,575290,1132308.8
1582122600,26.91,27.76,26.91,27.6,713170,1108653.95
1582209000,27.64,28.5,27.5827,28.35,1175854,1102107.7
1582295400,28.25,28.28,27.13,27.82,818605,1084589.2
1582554600,26.35,27.4796,25.83,27.13,997947,1079108.2
1582641000,27.35,27.5,24.8,25.27,1083924,1067154.6
1582727400,25.42,26.126,25.13,25.45,1385802,1055272.35
1582813800,24.75,26.28,24.33,25.46,1202322,1055504.65
1582900200,24.41,25.635,24.16,25.01,1195194,1059327.6
1583159400,25.5,26.75,25.36,26.7,1939180,1106519.4
1583245800,27.99,28.1981,24.17,24.29,5758580,1343276.7
1583332200,25.68,27.7174,24.71,27.64,3892935,1460712.3
1583418600,25.72,30.19,25.65,28.42,3861264,1580674.95
1583505000,27.4,29.8972,26.875,27.84,3334207,1712824.15
1583760600,24.99,25,22.91,24.54,2544880,1813811.2
1583847000,25.5,27.57,25,27.24,2472034,1909629
1583933400,26.52,26.7,24.56,25.16,2668600,1947403.4
1584019800,23.35,25.99,22.66,24.21,3571512,2057685.35
1584106200,25.87,26.24,23.8135,25.27,2503516,2127105.95
1584365400,22.46,22.4752,18.76,20.17,2474677,2208474.65
1584451800,21,23.98,19.94,22.48,3107771,2335098.7
1584538200,21.21,23.75,20.71,23,1774766,2388178.5
1584624600,23.31,23.39,19.93,21.62,2244160,2441593.8
1584711000,22.5,23.95,21.44,22.55,7171833,2759255.2
1584970200,22.94,23.47,20.89,21.16,1662975,2792506.6
1585056600,21.65,23.6,21.51,22.9,2313890,2854004.9
1585143000,22.75,24.08,22.37,23.09,1242862,2846857.9
1585229400,23.28,23.79,22.5,23.52,1566899,2865086.75
1585315800,23.05,25.25,22.44,24.23,1991703,2904912.2
1585575000,25.44,29.21,24.36,27.1,5299462,3072926.3
1585661400,27.46,28.95,26.81,28.53,2121411,2891067.85
1585747800,26.99,28.04,26.1,27.8,1999283,2796385.25
1585834200,27.5,27.7999,25.35,26.13,1333046,2669974.35
1585920600,27.75,29.5,27.25,29.05,3761303,2691329.15
1586179800,30.15,30.49,28.67,30.09,2688484,2698509.35
1586266200,32.5,34.2,31.0901,33.16,5345610,2842188.15
1586352600,33.5,33.88,31.73,32.04,3435182,2880517.25
1586439000,32.32,33.51,31.81,33.34,3066418,2855262.55
1586784600,34.02,36.25,34.02,35.27,2331373,2846655.4
1586871000,36.25,37.87,35.82,37.45,2129565,2829399.8
1586957400,36.39,39.2899,36.12,38.5,2820641,2815043.3
1587043800,39.35,40.5,37.14,37.36,3664370,2909523.5
1587130200,37.24,38.17,36.06,37.3,2065096,2900570.3
1587389400,37.1,38.86,37.02,37.86,2520088,2667983.05
1587475800,40,41,37.04,38.51,3138162,2741742.4
1587562200,37.85,38.89,37.145,37.77,2740668,2763081.3
1587648600,38.15,41.61,38.06,41.09,3820960,2891986.2
1587735000,41.61,42.6499,40.79,40.98,2484637,2937873.1
1587994200,41.9,44.17,41.3917,43.71,1828905,2929733.2
1588080600,44.17,44.8,40.3,42.01,2633884,2796454.3
1588167000,42.4,42.99,40.88,41.13,1650277,2772897.6
1588253400,40.51,40.65,38.75,40.01,1618789,2753872.9
1588339800,39.18,39.85,37.76,37.96,1649431,2769692.15
1588599000,37.83,39.21,37.51,38.9,1167787,2640016.35
1588685400,39.8,44.14,39.41,43.91,2415768,2626380.55
1588771800,44.49,48.6,44.2538,46.96,5054223,2611811.2
1588858200,52.56,56.63,51.18,52.43,6017304,2740917.3
1588944600,51.84,55.48,50.08,53.96,3304381,2752815.45
1589203800,53.075,54.53,51.35,53.59,3437367,2808115.15
1589290200,55,59.99,53.59,57.85,3751207,2889197.25
1589376600,60.01,62.88,55.8,57.35,4337964,2965063.4
1589463000,57.49,63.55,56.9,61.16,3485117,2956100.75
1589549400,61.88,61.9427,57.62,59.32,3532160,3029453.95
1589808600,59.2,60.53,56.25,59.03,2383575,3022628.3
1589895000,59.23,61.24,58.76,60.91,1762663,2953853.35
1589981400,61.5,62.06,60.22,60.96,1950371,2914338.5
1590067800,60.96,60.97,57.415,57.95,2038803,2825230.65
1590154200,58.03,60.5,57.17,58.46,1916435,2796820.55
1590499800,59.7,61.19,52.57,55,2916313,2851190.95
1590586200,52.87,54.19,48.1401,53.4,4344799,2936736.7
1590672600,53.83,60.74,53.154,57.85,4090788,3058762.25
1590759000,59.62,60.1238,57.61,59.93,2961702,3125907.9
1591018200,58.9,60.25,57.11,59.27,4000903,3243481.5
1591104600,58.93,59,57.16,58.33,3644416,3367312.95
1591191000,58.3,64.44,56.5,61.8,5892997,3541174.4
1591277400,61.69,63.79,55.57,57.34,4083203,3492623.4
1591363800,56.2,59.475,54.305,57.21,3235286,3353522.5
1591623000,57.01,60.88,55.62,59.03,2783127,3327459.8
1591709400,60.21,61.45,59.2,59.75,2734598,3292321.35
1591795800,61.05,65.94,60.01,63.87,4509747,3330248.35
1591882200,61.1,63.26,57.55,58.935,4560804,3341390.35
1591968600,61,61.12,58.6221,60,2860774,3310173.2
1592227800,59.52,61.78,58.7,61.55,3449732,3306051.8
1592314200,62.84,67.67,61.86,66.52,4551732,3414459.65
1592400600,67.62,71.12,66.35,67.04,4590985,3555875.75
1592487000,67.35,71.01,66.27,70.12,3729984,3644856.4
1592573400,71.65,72.25,68.82,70.43,4244705,3755151.5
1592832600,73.58,76.49,72.54,74.92,3851794,3851919.45
1592919000,76.25,79.1,74.36,76.69,4447235,3928465.55
1593005400,74.45,76.78,71.4,73.9,3893033,3905877.25
1593091800,73.32,73.69,69.12,71.55,4173936,3910034.65
1593178200,72.1,76.4,70.56,74.99,8574802,4190689.65
1593437400,75.5,75.8,70.1,71.56,2582615,4119775.25
1593523800,71.84,75.455,71.501,75.19,2600843,4067596.6
1593610200,74.94,76.39,73.1499,74.41,2418055,3893849.5
1593696600,73.1,75.59,71.7701,72.81,2686979,3824038.3
