time,open,high,low,close,Volume,Volume MA
1592400600,83.37,84.99,82.25,83.04,4969476,4847846.6
1592487000,83.88,87.115,82.12,86.65,6667680,5021747.3
1592573400,88.25,89.57,85.2,86.79,8109076,5310731.2
1592832600,87.67,89.6,87.08,89.01,4979785,5323500.5
1592919000,90,93,87.89,89.69,6748404,5400528.8
1593005400,90.06,92.89,86.451,88.5,4140682,5265705.25
1593091800,88.14,91.552,86.69,89.6,3215068,5214217.1
1593178200,90.56,91.08,83.8,84.5,14063118,5270056.35
1593437400,85.02,85.24,80.09,83.72,4920944,5241717.3
1593523800,84.29,87.17,83.77,86.95,2752208,5136352.75
1593610200,87.19,89.75,86.01,89.38,2447299,5102058.55
1593696600,90.5,91.07,88.34,89.59,4516665,5052766.55
