time,open,high,low,close,Volume,Volume MA
1564407000,54.68,54.694,52.36,53.9,1370571,1688841.65
1564493400,53.55,54.41,53.18,54.15,1190155,1653499.65
1564579800,54.17,54.2,51.3,51.72,1981357,1660805.05
1564666200,51.73,53,49.52,49.93,2106668,1701750.8
1564752600,49.86,50.07,48.25,48.8,1533340,1713772.1
1565011800,47,47.33,43.93,44.7,4647102,1886172.85
1565098200,45.59,46.275,44.12,44.59,2990370,1911653.75
1565184600,44,45.39,43.25,45.04,2439575,1933642.95
1565271000,45.83,46.45,44.11,46.36,3181187,1975025.05
1565357400,45.92,46.53,44.63,45.33,1900557,2009506.75
1565616600,44.88,45.1,43.9,44.21,1545546,2044488.2
1565703000,44,45.92,43.75,45.62,1385650,2066076.3
1565789400,44.23,44.4691,43.13,43.91,1663146,2063188.25
1565875800,44.27,44.61,43.61,44.13,2145992,2026772.7
1565962200,44.93,45.58,44.64,44.81,1417941,2038636.85
1566221400,45.61,45.99,44.325,44.54,2134175,2043874.9
1566307800,44.36,44.95,43.735,44.63,1911594,2097613.25
1566394200,45,45.88,44.66,45.02,1259584,2100009.1
1566480600,45.34,45.34,44.22,44.75,1254571,2043411
1566567000,44.66,45.24,43.77,43.98,1247518,1965329.95
1566826200,44.63,45.34,43.91,45.23,1183567,1955979.75
1566912600,45.67,45.67,44.17,44.76,1340228,1963483.4
1566999000,44.45,45.57,44.08,45.44,1349678,1931899.45
1567085400,45.91,46.63,45.68,46.42,1215063,1887319.2
1567171800,46.9,46.98,45.83,46.69,1630408,1892172.6
1567517400,46.57,47.35,46.09,46.61,2236324,1771633.7
1567603800,47.2,47.755,46.42,46.85,2323036,1738267
1567690200,47.48,47.49,45.52,46.25,6924353,1962505.9
1567776600,55.7,57.3,54.1,56.27,25958236,3101358.35
1568035800,56,59.74,55.55,58.57,9313809,3472020.95
1568122200,56.23,60.8025,55.8,59.91,8136918,3801589.55
1568208600,59.5,63.45,59.1776,63.3,5257431,3995178.6
1568295000,62.97,64.18,62.3,62.93,5089465,4166494.55
1568381400,62.99,63.99,62.41,62.49,3438895,4231139.7
1568640600,61.05,62.8505,59.99,61.88,4190630,4369774.15
1568727000,61.16,62.115,61.04,61.9,3378219,4431976.35
1568813400,61.85,63.83,61.5,63.3,3664780,4519635.65
1568899800,63.13,63.6251,62.6,63.36,3674405,4640376.7
1568986200,63.72,65.07,63.51,64.8,8980965,5026696.4
1569245400,64.51,64.78,63.8,64.52,4127243,5170682.65
1569331800,64.7,64.78,61.375,61.72,4429458,5332977.2
1569418200,61.74,62.8599,60.61,62.61,2819114,5406921.5
1569504600,62.31,62.7,61.54,62.39,1825121,5430693.65
1569591000,62.71,62.89,60.13,60.64,2277572,5483819.1
1569850200,60.62,62.22,59.58,61.92,2229245,5513760.95
1569936600,62.03,62.24,60.65,60.89,2744433,5539166.4
1570023000,60.8,61.0377,59.77,60.76,2913722,5568700.7
1570109400,61.45,63,60.38,62.21,5350550,5490010.55
1570195800,62.46,63.38,61.93,62.4,2620543,4323125.9
1570455000,62.57,65.6,62.08,65.05,4855064,4100188.65
1570541400,64.4,65.365,63.06,64.62,3483145,3867500
1570627800,65.26,67.61,64.7,67.04,4532202,3831238.55
1570714200,66.81,67.77,66.51,67.14,2676448,3710587.7
1570800600,67.8,68.11,65.61,66.53,2680349,3672660.4
1571059800,66.73,67.77,66.62,67.09,1619869,3544122.35
1571146200,67.64,67.94,66.85,66.99,1815121,3465967.45
1571232600,67.17,68.17,65.85,67.06,2250324,3395244.65
1571319000,67.15,67.6248,66.15,66.72,1598473,3291448.05
1571405400,66.55,66.88,61.68,64.52,3706138,3027706.7
1571664600,64.91,66.32,64.63,66.03,2201075,2931398.3
1571751000,66.11,66.37,62.94,63.2,2187677,2819309.25
1571837400,62.96,64.89,62.06,62.83,2406416,2798674.35
1571923800,63.71,65.22,63.37,64.91,1518665,2783351.55
1572010200,64.62,66.11,64.2001,65.4,1051894,2722067.65
1572269400,65.67,66.87,65.59,66.37,1160062,2668608.5
1572355800,66.19,67.1,65.83,66.39,1125408,2587657.25
1572442200,66.63,66.9,65.24,66.77,1209679,2502455.1
1572528600,66.77,66.77,64.97,66.19,1191386,2294496.9
1572615000,66.78,68,65.78,66.88,1791193,2253029.4
1572877800,68,69.89,67.62,68.45,3044886,2162520.5
1572964200,68.61,68.84,65.91,66,2233506,2100038.55
1573050600,66.28,66.31,64.25,66.08,1989702,1972913.55
1573137000,66.25,67.35,65.32,65.41,1210929,1899637.6
1573223400,65.47,66.79,65.0054,66.73,1331026,1832171.45
1573482600,66.65,68.47,66.5401,67.25,1335386,1817947.3
1573569000,67.48,67.767,66.3601,67.01,1268778,1790630.15
1573655400,66.69,68.03,66.4484,67.82,1161466,1736187.25
1573741800,68,68.6,67.4,67.75,988511,1705689.15
1573828200,67.9,68.47,67.08,67.78,1151472,1577955.85
1574087400,67.48,67.7495,66.24,66.66,1757077,1555755.95
1574173800,66.92,67.15,65.828,66.57,2483692,1570556.7
1574260200,66.54,68.3,66.4,67.89,1879122,1544192
1574346600,69.29,71.5,69.1978,69.94,3687142,1652615.85
1574433000,70.3,71.31,69.29,71.12,2056128,1702827.55
1574692200,71.63,73.22,71.26,71.5,3016796,1795664.25
1574778600,71.75,72.61,70.7301,72.31,1765846,1827686.15
1574865000,72.16,72.69,71.18,71.66,1115586,1822981.5
1575037800,71.44,71.97,70.88,71.21,691737,1797999.05
1575297000,72.44,72.5,68.3674,69.92,2259041,1821391.45
1575383400,67.69,70.87,66.97,70.68,2014235,1769858.9
1575469800,71.01,71.9,69.1,70,2350931,1775730.15
1575556200,70.2,70.4657,68.95,69.5,3273055,1839897.8
1575642600,74.94,75.85,71.0604,75.57,9991420,2278922.35
1575901800,75.51,76.28,73.9,75.46,2753919,2350067
1575988200,75.3,75.3761,71.79,72.79,3156484,2441121.9
1576074600,72.85,72.96,71.2,72.46,1951552,2475260.6
1576161000,72.76,72.8304,71.438,71.97,1419411,2488157.85
1576247400,71.78,73.95,71.78,73.72,2317663,2554615.45
1576506600,74.0935,74.83,73.23,73.64,1407576,2567420.65
1576593000,73.64,73.97,72.71,73.63,1930939,2576113.75
1576679400,73.35,75.06,73.08,73.55,1401718,2522015.05
1576765800,73.41,74.45,73.17,73.38,999134,2478015.65
1576852200,74.21,74.25,73.06,74.18,1641274,2375722.25
1577111400,74.01,74.4,73.16,73.35,995374,2322684.55
1577197800,73.2,73.87,72.86,73.7,361772,2189933.35
1577370600,73.8,75.02,73.5,74.44,1012017,2152241.9
1577457000,74.94,74.98,73.55,74.39,924571,2142691.15
1577716200,74.13,74.4999,72.2,73.75,1266202,2171414.4
1577802600,73.67,74.29,73.14,74.11,799628,2098443.75
1577975400,74.31,76.83,74.11,75.9,2042562,2099860.1
1578061800,74.87,75.8099,73.68,75.56,1255463,2045086.7
1578321000,74.38,75.46,73.72,75.39,2271257,1994996.8
1578407400,75.67,75.67,74.01,75.24,2292843,1610067.95
1578493800,75.13,76.9,74.81,76.27,3421473,1643445.65
1578580200,76.49,77.01,75.53,75.8,1850848,1578163.85
1578666600,75.55,75.85,74.36,74.83,2317253,1596448.9
1578925800,73.69,74.83,72.813,74.15,1617136,1606335.15
1579012200,73.96,74.36,71.68,72.8,2158944,1598399.2
1579098600,73,75.14,72.72,73.03,1528836,1604462.2
1579185000,73.2,74.09,72.63,73.08,1148299,1565330.2
1579271400,73.43,73.71,72.265,72.53,1958335,1593161.05
1579617000,72.35,74.83,72.04,73.13,1935941,1640001.4
1579703400,73.7,75.19,73.7,74.42,1799050,1647890.2
1579789800,74.61,74.735,73.15,74.33,1823944,1689318.7
1579876200,74.72,75.98,73.09,74.18,1399607,1741210.45
1580135400,72.41,73.29,70.55,72.77,1584305,1769824.85
1580221800,73.06,75.2,72.7806,74.93,1169360,1782064.3
1580308200,75.3,77.77,74.9299,76.92,2616267,1849567.55
1580394600,76.7,79.26,76.27,79.11,2672817,1943227
1580481000,78.83,80.26,77.16,78.51,2503001,1966248.95
1580740200,79.1,80.74,79.04,80.63,1735051,1990228.35
1580826600,81.46,83.2,80.4613,82.02,2372699,1995300.45
1580913000,82.91,83.3,79.93,80.74,1584756,1959896.1
1580999400,80.7,82,80.59,81.44,825594,1830102.15
1581085800,81.44,84.0399,80.89,83.16,1517373,1813428.4
1581345000,82.95,85.08,82.87,84.61,1839683,1789549.9
1581431400,84.86,85.98,84.26,85.33,1125408,1764963.5
1581517800,87.18,87.41,84.24,87.33,1623997,1738216.15
1581604200,87.11,88.48,86.92,88.03,1770356,1750292.15
1581690600,88.43,89.6,88,89.41,1122289,1748991.65
1582036200,88.83,91.02,88.5,90.76,1167931,1709471.45
1582122600,91.68,92.55,90.86,91.49,1599537,1692651.25
1582209000,91.78,92.52,87.51,90.31,1806598,1693028.65
1582295400,89.99,91.11,87.08,88.73,2239810,1713821.95
1582554600,83.61,86.995,80.14,86.37,2206591,1754171.15
1582641000,87.39,88.09,82.67,83.06,1962714,1773091.6
1582727400,83.12,86.46,82.83,83.58,1909059,1810076.55
1582813800,80.19,86.44,76.1801,83.21,2854879,1822007.15
1582900200,80.11,86.88,79.89,86.31,3016017,1839167.15
1583159400,87.39,88.5447,84.81,87.96,2521741,1840104.15
1583245800,87.77,88.37,83.5,85.81,1965169,1851610.05
1583332200,87.48,89.55,85.87,89.55,1988432,1832396.7
1583418600,88.07,90.7348,87.66,88.6,2102470,1858282.4
1583505000,87.1,87.78,81.25,84.02,2573883,1945696.85
1583760600,77.18,80.97,75.255,77.63,3110393,2025347.85
1583847000,80,80,75.3,79.82,2338799,2050303.65
1583933400,78.54,80.35,74.06,75,2712224,2129644.45
1584019800,68.3535,71.7,64.88,68.68,4354276,2266158.4
1584106200,75.02,79.5899,70.02,77.32,6006373,2477959.25
1584365400,68.88,85.75,66.12,72.31,7014971,2772593.35
1584451800,73.07,75.6317,68.52,70.94,5056813,2967037.45
1584538200,66.8,77.19,65.61,76.61,4420544,3108087.8
1584624600,76.53,83.46,74.52,75.88,5673495,3301432.65
1584711000,77,82.06,75.305,79.7,6081575,3493520.9
1584970200,80.01,87,79.59,83.5,4712116,3618797.15
1585056600,88,88.27,84.06,85,4768383,3759080.6
1585143000,85,86.7,80.25,81.37,2700458,3798650.55
1585229400,82.02,84.8199,81.2706,83.66,3292662,3820539.7
1585315800,83.06,83.09,79.74,82.57,3329655,3836221.6
1585575000,83.98,89.2897,83.2,88.14,4910855,3955677.3
1585661400,88.08,98.38,87.92,92.4,7084420,4211639.85
1585747800,90.82,95.6299,88.75,92.09,4680821,4346259.3
1585834200,92.45,93.9495,82.6085,84.04,4900888,4486180.2
1585920600,84.26,85.93,78.72,79,4043617,4559666.9
1586179800,81.63,90.48,80.55,90.15,5594125,4683853.5
1586266200,90.91,91.04,86.01,87.97,3167885,4725307.8
1586352600,88.99,90.6499,85.84,88.37,2399357,4709664.45
1586439000,89,91.38,86.13,90.63,3370510,4660476.15
1586784600,91.44,94.96,90.04,93.97,3264857,4523400.35
1586871000,95.69,99.65,95.04,98.43,3830286,4364166.1
1586957400,97.93,101.5,95.92,100.53,2883452,4255498.05
1587043800,102.9,105.15,99.01,100.68,4618751,4265408.4
1587130200,99.43,102.0676,96.79,100.35,2906324,4127049.85
1587389400,101.37,103.45,100.6,101.8,2576869,3951814.55
1587475800,102.25,103.0629,96.55,99.33,2885455,3860481.5
1587562200,100.71,102.48,98.25,101.79,2746171,3759370.9
1587648600,101.83,104.3,100.5,102.19,2624713,3755583.65
1587735000,103.25,105.4398,100.115,105.07,2933961,3737648.6
1587994200,106.71,109.45,106.2,108.25,2462626,3694297.15
1588080600,109.52,111.36,103.3,103.94,2910943,3594301.55
1588167000,103.42,105.42,100.71,103.4,3220731,3401117.1
1588253400,103.59,107.85,103.294,104.75,2308325,3282492.3
1588339800,103.19,105.479,101.88,103.52,1431468,3109021.3
1588599000,103.43,108.96,103.16,107.08,2089155,3011298.2
1588685400,109,111.76,107.36,109.35,2006107,2831897.3
1588771800,110.88,116,110.88,115.49,2984154,2822710.75
1588858200,117.38,119.5375,115.11,117.7,3752455,2890365.65
1588944600,118.48,120.9,115.66,116.56,3157664,2879723.35
1589203800,117.68,121.84,117.5,120.65,4240849,2928522.95
1589290200,122,123.79,118.12,120.26,2618811,2867949.2
1589376600,121.11,124.28,115.57,119.07,3581118,2902832.5
1589463000,118.3,123.49,117.11,122.01,3045297,2824159.8
1589549400,121.75,126.28,121.47,125.88,2596185,2808652.85
1589808600,126.78,128.46,121.61,122.92,3901600,2874889.4
1589895000,124.14,130.36,123.39,127.22,2963669,2878800.1
1589981400,130,134.74,127.33,128.77,4327892,2957886.15
1590067800,132,136.29,131.08,132.85,4878991,3070600.05
1590154200,136.17,136.18,131.64,133,2937603,3070782.15
1590499800,136.01,136.04,126.5,128.95,4884904,3191896.05
1590586200,126.65,127.46,118.21,126.54,4472720,3269984.9
1590672600,126.75,132.13,126.54,127.8,4279493,3322923
1590759000,130.03,141.43,129.9,139.74,8932583,3654135.9
1591018200,142.35,150.58,140.4487,147.22,6854252,3925275.1
1591104600,151.97,152,141.03,147.68,7561681,4198901.4
1591191000,146.86,150.57,145.22,147.45,4485008,4322846.45
1591277400,147.75,148.64,138.54,140.06,8408814,4594079.45
1591363800,139.82,144.95,131.26,139.64,8238795,4818396.45
1591623000,136.99,147.07,135.42,146.54,4928442,4906935.35
1591709400,145.41,146.05,140.34,141.92,4231151,4906450.45
1591795800,144.5,149.94,143.66,148.05,4206335,4985826.65
1591882200,145,154,144.29,148.9,5593850,5086463.25
1591968600,152.06,155.14,146.28,150.6,3986817,5133539.25
1592227800,154.88,163.7,152.8632,162.69,8193759,5413417.95
1592314200,164.94,165.08,158.1837,163.05,5556502,5496163.05
1592400600,164.27,167.868,160.93,161.71,6212915,5658625.35
1592487000,161.71,163.6,160.41,162.3,5971940,5740827.75
1592573400,163.07,165,160,161.42,14150306,6204393.5
1592832600,164.33,169.85,163.49,168.3,5687705,6341898.6
1592919000,170.34,171.2,165.39,166.8,6113695,6403338.15
1593005400,167.41,172.21,163.73,163.91,5546054,6457004.85
1593091800,165,169.8,161.63,168.4,3364916,6411276
1593178200,168.77,180.4508,164.22,177.58,8570630,6393178.35
1593437400,176.24,177,166.6131,171.67,5126883,6306809.9
1593523800,172.3583,174.48,169.77,172.21,3462366,6101844.15
1593610200,171.25,180.3799,170.8001,178.96,3770542,6066120.85
1593696600,181,199.49,178.515,190.99,13225067,6306933.5
