time,open,high,low,close
1527773400,0.0007,0.0007,0.00049,0.0005
1527859800,0.00055,0.0006,0.0004,0.0005
1528119000,0.0005,0.0005,0.00045,0.0005
1528205400,0.00045,0.0006,0.0004,0.0005
1528291800,0.0006,0.0006,0.0004,0.0004
1528378200,0.0004,0.0005,0.0004,0.0004
1528464600,0.0004,0.0005,0.0004,0.0005
1528723800,0.0003,0.0005,0.0003,0.0004
1528810200,0.0004,0.0005,0.0004,0.0005
1528896600,0.0004,0.0005,0.0004,0.0005
1528983000,0.0005,0.0006,0.00049,0.0006
1529069400,0.0006,0.0006,0.0006,0.0006
1529328600,0.0004,0.0004,0.0004,0.0004
1529415000,0.0005,0.0005,0.0004,0.0004
1529501400,0.0004,0.0005,0.0004,0.00049
1529587800,0.0005,0.0008,0.0005,0.0006
1529674200,0.0008,0.0008,0.0007,0.0007
1529933400,0.0005,0.0006,0.0005,0.0005
1530019800,0.0007,0.0007,0.0007,0.0007
1530106200,0.0005,0.0005,0.0005,0.0005
1530192600,0.0005,0.0005,0.0005,0.0005
1530279000,0.0005,0.0005,0.0005,0.0005
1530538200,0.0005,0.0005,0.0005,0.0005
1530624600,0.0005,0.0005,0.0005,0.0005
1530797400,0.0005,0.0005,0.0005,0.0005
1531143000,0.0005,0.0005,0.0005,0.0005
1531229400,0.0005,0.0006,0.0005,0.0005
1531315800,0.0005,0.0005,0.0005,0.0005
1531402200,0.0006,0.0006,0.0004,0.0006
1531834200,0.0004,0.0005,0.0004,0.0004
1531920600,0.0004,0.0005,0.0004,0.0004
1532007000,0.0004,0.0005,0.0004,0.0005
1532093400,0.0004,0.0005,0.0004,0.0004
1532439000,0.0004,0.00044,0.0004,0.0004
1532611800,0.0004,0.00044,0.0004,0.00044
1532957400,0.0004,0.0004,0.0004,0.0004
1533043800,0.0004,0.0004,0.0004,0.0004
1533130200,0.0004,0.0005,0.0004,0.0005
1533562200,0.0005,0.0005,0.0004,0.0004
1533735000,0.0004,0.0004,0.0004,0.0004
1533821400,0.0003,0.0003,0.0003,0.0003
1533907800,0.0003,0.0003,0.0003,0.0003
1534253400,0.0003,0.0003,0.0003,0.0003
1534339800,0.0003,0.0003,0.0003,0.0003
1534426200,0.0003,0.0003,0.0003,0.0003
1534512600,0.0004,0.0004,0.0004,0.0004
1535031000,0.0003,0.0003,0.0003,0.0003
1535117400,0.00035,0.0004,0.00035,0.0004
1535376600,0.0004,0.0004,0.0004,0.0004
1535635800,0.00031,0.0004,0.0003,0.0004
1535722200,0.0003,0.0003,0.0003,0.0003
1536067800,0.00038,0.0004,0.0002,0.0002
1536240600,0.6,0.75,0.5,0.5
1536327000,0.5,0.5,0.5,0.5
1536759000,0.5,0.5,0.4,0.4
1536845400,0.3,0.3,0.2,0.2
1536931800,0.2,0.275,0.2,0.2
1537363800,0.2,0.2,0.2,0.2
1537450200,0.25,0.25,0.25,0.25
1537536600,0.25,0.25,0.25,0.25
1537882200,0.225,0.25,0.225,0.25
1537968600,0.3,0.3,0.3,0.3
1538487000,0.3,0.3,0.3,0.3
1564061400,9.8,9.8,9.8,9.8
1565184600,9.76,9.76,9.76,9.76
1565703000,9.77,9.78,9.77,9.78
1566307800,9.84,9.85,9.84,9.85
1566912600,9.85,9.85,9.85,9.85
1566999000,9.85,9.85,9.85,9.85
1568813400,9.85,9.92,9.85,9.9
1568986200,9.84,9.85,9.84,9.85
1569331800,9.85,9.85,9.85,9.85
1569504600,9.85,9.85,9.85,9.85
1569936600,9.906,9.92,9.906,9.92
1570109400,9.89,9.89,9.89,9.89
1570195800,9.92,9.92,9.8955,9.92
1570627800,9.92,9.92,9.92,9.92
1571146200,9.85,9.95,9.85,9.95
1571232600,9.85,9.95,9.85,9.926
1571319000,9.9,9.95,9.9,9.95
1571405400,9.95,9.95,9.9,9.95
1571664600,9.95,9.95,9.9,9.9239
1571751000,9.9001,9.9001,9.87,9.87
1572010200,9.85,9.85,9.85,9.85
1572355800,9.93,9.93,9.93,9.93
1572442200,9.9,9.9121,9.8501,9.8809
1572528600,10.15,10.15,10.07,10.08
1572615000,10.1,10.132,10.08,10.08
1572877800,10.09,10.09,10.06,10.09
1572964200,10.07,10.09,10.06,10.09
1573050600,10.0701,10.1,10.05,10.05
1573137000,10.07,10.1,10.04,10.08
1573223400,10.075,10.1,10.07,10.1
1573482600,10.0888,10.0888,10.0864,10.0864
1573741800,10.05,10.1,10.04,10.09
1574087400,10.05,10.09,10.04,10.04
1574260200,10.0427,10.0427,10.0427,10.0427
1574692200,10.09,10.09,10.04,10.04
1574778600,10.09,10.09,10.04,10.04
1574865000,10.04,10.0618,10.04,10.05
1575297000,10.08,10.08,10.075,10.075
1575556200,10.06,10.06,10.06,10.06
1575642600,10.06,10.0652,10.06,10.0652
1575901800,10.0839,10.0839,10.06,10.06
1575988200,10.09,10.09,10.09,10.09
1576074600,10.0835,10.0835,10.08,10.08
1576161000,10.0744,10.0744,10.0744,10.0744
1576247400,10.09,10.09,10.09,10.09
1576506600,10.08,10.09,10.08,10.08
1576593000,10.1,10.1,10.0864,10.09
1576679400,10.1,10.15,10.09,10.14
1576765800,10.15,10.3073,10.15,10.18
1576852200,10.19,10.19,10.17,10.17
1577111400,10.8,10.85,10.66,10.84
1577197800,11,11.04,10.82,10.84
1577370600,10.95,10.95,10.72,10.74
1577457000,10.75,10.8,10.6,10.68
1577716200,10.7,10.7,10.61,10.64
1577802600,10.69,10.8,10.59,10.7
1577975400,10.79,10.8,10.65,10.68
1578061800,10.66,10.75,10.61,10.68
1578321000,10.75,10.9,10.6917,10.8
1578407400,10.89,10.95,10.87,10.9
1578493800,10.94,11.35,10.8844,11.26
1578580200,11.43,12.39,11.34,12.25
1578666600,12.41,12.63,11.9823,12.39
1578925800,12.61,12.64,11.55,12
1579012200,12.14,12.28,11.82,11.94
1579098600,12,13,11.99,12.7
1579185000,13.11,13.44,12.94,12.99
1579271400,13.23,13.67,12.76,13.57
1579617000,13.83,14.5,13.32,13.83
1579703400,14,14.39,13.72,14.27
1579789800,14.47,14.6,14.11,14.44
1579876200,14.6,14.7173,14.16,14.36
1580135400,14.59,15.14,14.35,15
1580221800,15.35,15.75,14.3,15.08
1580308200,14.93,14.9699,14,14.5
1580394600,14.77,14.89,14.36,14.67
1580481000,14.79,15,14.4,14.53
1580740200,14.84,14.87,14.04,14.51
1580826600,14.64,15.0255,14.45,14.57
1580913000,14.81,14.9,13.85,14.25
1580999400,14.35,14.48,13.26,13.61
1581085800,13.64,14.74,13.5,14.5
1581345000,14.52,16.74,14.5,16.02
1581431400,16.39,17.36,16.3,16.82
1581517800,17.07,18.69,16.9,18.35
1581604200,18.48,18.65,17.25,17.91
1581690600,17.96,18.3,16.86,17.33
1582036200,17.55,17.77,16.6501,17.29
1582122600,17.96,18.36,17.65,17.97
1582209000,18.13,18.14,16.75,17.65
1582295400,17.57,17.6167,16.85,16.95
1582554600,16.44,16.8208,15.8,16.64
1582641000,17.37,17.8224,16.5,16.96
1582727400,17.39,17.65,16.3824,16.83
1582813800,16.31,16.7,15.94,16.17
1582900200,15.68,16.15,15.35,16.02
1583159400,16.1,17.0499,16.1,16.66
1583245800,17,17.05,16.25,16.41
1583332200,16.67,19.5,16.532,18.69
1583418600,17.79,18.83,17.55,17.94
1583505000,17.4,17.465,16.7,16.83
1583760600,15,17.45,14.5,17.01
1583847000,17.66,17.9899,16.01,16.6
1583933400,16.25,16.75,13.501,14.5
1584019800,11,12.74,10.6,11.17
1584106200,12.29,12.45,11.2301,12.45
1584365400,11,12,10.9,11.8
1584451800,11.46,13.04,11.2701,12.89
1584538200,12,12.7399,11.25,11.4
1584624600,11.4,12.5,11.4,11.4
1584711000,11.5,12.23,11.05,11.48
1584970200,11.36,11.96,10.92,11.3
1585056600,11.95,13.04,11.6,11.85
1585143000,12.22,13.49,11.8,13
1585229400,12.89,13.89,12.15,13.21
1585315800,12.8,12.9599,12.01,12.69
1585575000,12.67,12.8,11.63,12.21
1585661400,12.49,12.7,11.9,12.34
1585747800,12.24,12.24,11.55,11.77
1585834200,11.75,12.72,11.4512,12.25
1585920600,12.58,12.58,11.37,12.25
1586179800,12.35,12.79,12.26,12.61
1586266200,13.25,13.91,12.68,13.03
1586352600,13.36,15.27,13.21,14.75
1586439000,15.5,15.5,14.0501,14.51
1586784600,14.08,14.4,13.6,14.25
1586871000,14.5,15.14,14.05,14.75
1586957400,14.7,15.68,14.354,15.49
1587043800,16.15,16.45,15.55,16.09
1587130200,17,17.68,15.8217,16.95
1587389400,17.15,18.19,16.8,17.57
1587475800,17.74,18.7989,16.6,17.2
1587562200,17.89,18.1443,16.9,17.15
1587648600,17.81,17.85,16.11,17.53
1587735000,20.4937,20.75,17.6,19.35
1587994200,22.36,22.5,19.5,19.52
1588080600,19.86,19.9,18,18.24
1588167000,18.35,19.8,18.35,19.4
1588253400,19.5,19.85,18.88,19.46
1588339800,19.39,20.35,19.01,20.12
1588599000,20.36,21.78,19.95,20.99
1588685400,21.94,22.12,21.15,21.61
1588771800,21.94,24.48,21.75,23.83
1588858200,24.3,26.85,23.04,23.51
1588944600,24.35,24.75,23.1776,23.45
1589203800,23.52,25.16,23.5,24.46
1589290200,26.15,28.15,24.8,26.3
1589376600,27.44,27.95,23.5,25.855
1589463000,26.85,27.25,25.02,25.31
1589549400,25.89,29.4,25.35,29.23
1589808600,31.7,31.78,28.5,29.55
1589895000,29.54,30.41,28.23,29.57
1589981400,30.19,30.9974,29.55,29.69
1590067800,29.85,29.89,27.53,28.55
1590154200,28.47,29.48,27.56,29.11
1590499800,30.5,33.5,29.66,33.39
1590586200,34.46,35.65,31.99,35.15
1590672600,35.71,39.6,34.62,37.25
1590759000,37,39.87,36.65,39.7
1591018200,40.74,43.98,40.01,43.7
1591104600,44.54,44.79,39.8,41.27
1591191000,41.51,42.48,38.55,40.16
1591277400,39.01,42.475,38.8,40.53
1591363800,41.53,41.59,39.06,39.34
1591623000,39.93,39.93,35.55,38
1591709400,37.8,40.6,37.18,39.41
1591795800,40.06,40.8,38.39,39.11
1591882200,36.26,38.2,35.25,36.28
1591968600,37.89,38.3999,35.71,36.88
1592227800,35.65,41.79,35.45,41.79
1592314200,40.96,41.8,39.1,40.57
1592400600,38.68,42.08,38.5,40.72
1592487000,39.89,42.8,39.76,40.84
1592573400,41.6,42.53,39.89,42
1592832600,42.96,43.75,38.13,38.255
1592919000,39.75,40.5327,37.7702,37.99
1593005400,37.95,39.33,36.5,37.56
1593091800,37,37.07,34.22,36.07
1593178200,36.82,36.82,32.67,33.34
1593437400,33.16,34.38,30.82,33.54
1593523800,33.06,34.65,32.34,33.26
1593610200,34.06,35.15,33.28,33.87
1593696600,34.61,35.05,32.85,33.06
